product_average_rating,product_reviews_count,product_url,product_orignal_price,product_sale_price,product_discount,product_image,product_brand,product_name,product_brand_id,product_sku,seller_name,seller_percentage,seller_rate,seller_rate_level,seller_seller_id,seller_shipment_time,seller_url
4.5,11,https://www.daraz.pk/products/-i169122518-s1338738113.html?search=1,1000.0,350.0,-65%,https://static-01.daraz.pk/p/8be763af6ef25f5cadeb482dd39c4976.jpg,The Vintage,High quality imported stylish printed t shirt for men,289138,169122518,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=169122518&channelSource=pdp
4.7,10,https://www.daraz.pk/products/2-i171562169-s1342386799.html?search=1,2000.0,649.0,-68%,https://static-01.daraz.pk/p/9aa403b2136d2ac4981d129ba46425ef.jpg,The Vintage,Pack of 2 imported high quality stylish casual printed men tees t shirt,289138,171562169,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=171562169&channelSource=pdp
5.0,1,https://www.daraz.pk/products/elo-le-mens-leo-embroidered-v-neck-tee-shirt-i382778030-s1884365691.html?search=1,599,479,-20%,https://static-01.daraz.pk/p/3dd88f2866b913e7c6510d4cea03d9eb.jpg,ELO,elo - LE  LEO Embroidered V-Neck t shirt for men,37270,382778030,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=382778030&channelSource=pdp
5.0,1,https://www.daraz.pk/products/elo-sac-mens-crew-neck-printed-south-pole-tee-shirt-i385387822-s1906576636.html?search=1,449,359,-20%,https://static-01.daraz.pk/p/9d6b314cfc17231ff096382e1c21c6df.jpg,ELO,elo - SAC  Crew Neck Printed South Pole t shirt for men,37270,385387822,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385387822&channelSource=pdp
4.3,6,https://www.daraz.pk/products/2-i171550410-s1342378942.html?search=1,2000.0,649.0,-68%,https://static-01.daraz.pk/p/e78ac949496d92382dac40ba8ef628db.jpg,The Vintage,Pack of 2 imported high quality printed men tees t shirt,289138,171550410,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=171550410&channelSource=pdp
4.0,4,https://www.daraz.pk/products/2-i171558138-s1342394431.html?search=1,2000,649,-68%,https://static-01.daraz.pk/p/e017862de0ba23417f17c85a7c576398.jpg,The Vintage,Pack of 2 imported high quality stylish printed men tees t shirt,289138,171558138,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=171558138&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-quick-drop-printed-crew-neck-tee-shirt-i385389006-s1906573354.html?search=1,599,479,-20%,https://static-01.daraz.pk/p/514717fbe585b0c0a4dd8d34996328c4.jpg,ELO,elo - Rumble Republic Quick Drop Printed Crew Neck t shirt for men,37270,385389006,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385389006&channelSource=pdp
4.8,24,https://www.daraz.pk/products/-i220114619-s1433357882.html?search=1,899,484,-46%,https://static-01.daraz.pk/p/efac13869f5ae5cc0174a9a5a873abe3.jpg,Paradise Zone,Short Sleeves Good Vibes High Density Printed Tshirt,289682,220114619,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=220114619&channelSource=pdp
1.0,1,https://www.daraz.pk/products/elo-rumble-republic-mens-warning-printed-crew-neck-tee-shirt-i385391135-s1906573768.html?search=1,549,439,-20%,https://static-01.daraz.pk/p/49136b3a30a4810f0df4386649ecb11e.jpg,ELO,elo - Rumble Republic  Warning Printed Crew Neck t shirt for men,37270,385391135,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385391135&channelSource=pdp
4.4,20,https://www.daraz.pk/products/2-i169108656-s1338724676.html?search=1,2000,699,-65%,https://static-01.daraz.pk/p/8a637f02a28c7df3c4defe18e2d23839.jpg,The Vintage,Pack of 2 high quality imported printed t shirt for men,289138,169108656,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=169108656&channelSource=pdp
5.0,1,https://www.daraz.pk/products/elo-rumble-republic-mens-no-signal-printed-crew-neck-tee-shirt-i385383977-s1906572790.html?search=1,549,439,-20%,https://static-01.daraz.pk/p/1bb1f16a43ff1659641be957d22e350b.jpg,ELO,elo - Rumble Republic  No Signal Printed Crew Neck t shirt for men,37270,385383977,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385383977&channelSource=pdp
0.0,0,https://www.daraz.pk/products/tie-dye-essentials-tops-half-sleeves-i276052264-s1491255205.html?search=1,749,496,-34%,https://static-01.daraz.pk/p/d63ee9ed80afbe3beacbb4cbb45d9e56.jpg,Hinz,Tie Dye Essentials Tops - Half Sleeves,191088,276052264,Hinz,90%,0.9,3,6005012742148,98%,//www.daraz.pk/shop/hinz/?itemId=276052264&channelSource=pdp
4.4,26,https://www.daraz.pk/products/-i169872755-s1339668678.html?search=1,1000,349,-65%,https://static-01.daraz.pk/p/a5cd73bf7761ca1a36e68d3207f4c993.jpg,The Vintage,New high quality superman stylish printed T shirt for men,289138,169872755,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=169872755&channelSource=pdp
4.5,10,https://www.daraz.pk/products/2-i171542559-s1342386764.html?search=1,2000,649,-68%,https://static-01.daraz.pk/p/e54ac17f538f2fd531012f88d9182bae.jpg,The Vintage,Pack of 2 imported high quality casual printed men tees t shirt,289138,171542559,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=171542559&channelSource=pdp
4.7,15,https://www.daraz.pk/products/hd-i220118436-s1433369011.html?search=1,899,498,-45%,https://static-01.daraz.pk/p/e8023d1ff225198dad78c4f0d1811875.jpg,Paradise Zone,New Short Sleeve embossed Tokyo HD Print Tshirt For Men,289682,220118436,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=220118436&channelSource=pdp
5.0,3,https://www.daraz.pk/products/-i247208685-s1465058617.html?search=1,1350,800,-41%,https://static-01.daraz.pk/p/4b47fa074fbc043d50e4b56ca481100f.jpg,Athlico,Heartbeat Men Full Sleeve Shirt,266228,247208685,Athlico sports (Sialkot),93%,0.93,3,26765,100%,//www.daraz.pk/shop/athlico-sports-sialkot/?itemId=247208685&channelSource=pdp
0.0,0,https://www.daraz.pk/products/2-i171544501-s1342400213.html?search=1,2000,649,-68%,https://static-01.daraz.pk/p/50bbe051b5d9931312c4ff4e3c425d53.jpg,The Vintage,Pack of 2 imported high quality stylish new trend printed men tees t shirt,289138,171544501,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=171544501&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-boohoo-man-embroidered-round-bottom-solid-short-sleeves-tee-shirt-i384243019-s1887395323.html?search=1,599,479,-20%,https://static-01.daraz.pk/p/898e4cebc9d4b13bf6e8975ed3540a70.jpg,ELO,elo - Boohoo Man Embroidered Round Bottom Solid Short Sleeves t shirt for men,37270,384243019,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=384243019&channelSource=pdp
4.3,4,https://www.daraz.pk/products/2-i169136184-s1338736624.html?search=1,2000.0,699.0,-65%,https://static-01.daraz.pk/p/b5050c237914f689c3d57910003f01eb.jpg,The Vintage,Pack of 2 high quality imported stylish printed t shirt for men,289138,169136184,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=169136184&channelSource=pdp
0.0,0,https://www.daraz.pk/products/justice-league-you-cant-save-the-world-alone-digital-cotton-printed-t-shirt-for-men-white-i104390046-s1250776063.html?search=1,899,450,-50%,https://static-01.daraz.pk/p/05ab4332fa9314ab74e717bba78b9fb1.jpg,Jack Beos,Justice League YOU CAN´T SAVE THE WORLD ALONE Digital Cotton Printed T-Shirt For Men - White,193707,104390046,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=104390046&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-astro-printed-crew-neck-tee-shirt-i385387863-s1906580253.html?search=1,549,439,-20%,https://static-01.daraz.pk/p/0d351ab907a46f7cf6bca6577e2e1b87.jpg,ELO,elo - Rumble Republic Astro Printed Crew Neck t shirt for men,37270,385387863,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385387863&channelSource=pdp
5.0,2,https://www.daraz.pk/products/code-printed-round-neck-tshirt-for-men-half-sleeves-printed-t-shirts-for-men-i222170763-s1437661216.html?search=1,541,387,-28%,https://static-01.daraz.pk/p/4d8e37da15319bb35923b6f44e772874.jpg,code,Code Printed Round Neck Tshirt For Men  Half Sleeves Printed T-Shirts For Men,132679,222170763,CODE,93%,0.93,3,1011279,100%,//www.daraz.pk/shop/code/?itemId=222170763&channelSource=pdp
4.5,1,https://www.daraz.pk/products/black-plain-premium-quality-cotton-printed-t-shirt-for-men-i104396036-s1250790093.html?search=1,899,450,-50%,https://static-01.daraz.pk/p/8ba52cfba5f05070fe7d12c6a87665bc.jpg,Jack Beos,Black Plain Premium Quality Cotton Printed T-Shirt For Men,193707,104396036,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=104396036&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-x-box-printed-crew-neck-tee-shirt-i385387637-s1906573756.html?search=1,549,439,-20%,https://static-01.daraz.pk/p/6659754ff79d906ded0f16628d93d1de.jpg,ELO,elo - Rumble Republic X Box Printed Crew Neck t shirt for men,37270,385387637,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385387637&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-polo-republica-mens-printed-tee-shirt-pr-league-i382770656-s1884402168.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/d9e03f82fe186c4b4560da3887aa4887.jpg,ELO,elo - Polo Republica  Printed  PR Leaguet shirt for men,37270,382770656,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=382770656&channelSource=pdp
4.9,16,https://www.daraz.pk/products/ielgy-i221017779-s1435067422.html?search=1,4596,3620,-21%,https://static-01.daraz.pk/p/6484b7d76cb1ad5d0bc9d24273a56a2e.jpg,IELGY,IELGY Men's short-sleeved t-shirt trendy shirt half-sleeved wild summer loose five-point sleeves,288160,221017779,IELGY,90%,0.9,3,1079316,100%,//www.daraz.pk/shop/ielgy/?itemId=221017779&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-venice-beach-printed-crew-neck-tee-shirt-i384239403-s1887392888.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/ea396fd136f3a90413934fa0a632f7c9.jpg,ELO,elo - Rumble Republic Venice Beach Printed Crew Neck t shirt for men,37270,384239403,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=384239403&channelSource=pdp
4.4,26,https://www.daraz.pk/products/select-by-daraz-full-sleeves-t-shirt-for-men-boys-maroon-i356827152-s1795328100.html?search=1,699,449,-36%,https://static-01.daraz.pk/p/f7c7f220c5ab7322d1ef09719e34788b.jpg,Select by Daraz,Select by Daraz - Full Sleeves T shirt For Men & Boys - Maroon,123801216,356827152,Select by Daraz,92%,0.92,3,1000000,100%,//www.daraz.pk/shop/select-by-daraz/?itemId=356827152&channelSource=pdp
4.0,4,https://www.daraz.pk/products/white-cotton-printed-t-shirt-for-men-i104276047-s1250642144.html?search=1,899.0,450.0,-50%,https://static-01.daraz.pk/p/d5d2902cab568cc17f0ef6a92addb6ac.jpg,Jack Beos,White Cotton Printed T-Shirt For Men,193707,104276047,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=104276047&channelSource=pdp
5.0,1,https://www.daraz.pk/products/2-i171538797-s1342404068.html?search=1,2000,649,-68%,https://static-01.daraz.pk/p/04d1ec290145141f528dbe1bf326ea0c.jpg,The Vintage,Pack of 2 imported high quality casual printed men tees t shirt,289138,171538797,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=171538797&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i223901490-s1441551897.html?search=1,799.0,398.0,-50%,https://static-01.daraz.pk/p/2338bbcc37b22ee08d576c9e4cd960f1.jpg,Paradise Zone,New Short Sleeve Printed Tshirts For Men,289682,223901490,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=223901490&channelSource=pdp
0.0,0,https://www.daraz.pk/products/richman-brand-clothing-pack-of-2-printed-high-quality-t-shirts-i393206829-s1917218186.html?search=1,1500.0,854.0,-43%,https://static-01.daraz.pk/p/2bb188bc3b1ae63ef009892ff7479b53.jpg,Richman,RichMan Brand Clothing Pack of 2 printed high quality T shirts,155051,393206829,Rich Man,85%,0.85,3,6005013627338,100%,//www.daraz.pk/shop/rich-man/?itemId=393206829&channelSource=pdp
0.0,0,https://www.daraz.pk/products/sunnyheart-autumn-base-top-long-sleeves-floral-pattern-autumn-t-shirt-i357124848-s1796528814.html?search=1,2999,1499,-50%,https://static-01.daraz.pk/p/7391e54f48edd85da081752cbc436218.jpg,Sunnyheart,Sunnyheart Autumn Base Top Long Sleeves Floral Pattern Autumn T-shirt,123309817,357124848,Sunnyheart,88%,0.88,3,6005009406154,100%,//www.daraz.pk/shop/sunnyheart/?itemId=357124848&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i169880410-s1339676325.html?search=1,1000.0,349.0,-65%,https://static-01.daraz.pk/p/e4a98bed9e00a389824f3b5b14b9e7bb.jpg,The Vintage,New high quality stylish printed T shirt for men,289138,169880410,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=169880410&channelSource=pdp
3.0,2,https://www.daraz.pk/products/i-need-coffee-cotton-printed-t-shirt-for-men-grey-i104264138-s1250624824.html?search=1,899,450,-50%,https://static-01.daraz.pk/p/2255ee201849d957bb8d4b08487d5ebe.jpg,Jack Beos,I Need Coffee Cotton Printed T-Shirt For Men - Grey,193707,104264138,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=104264138&channelSource=pdp
5.0,3,https://www.daraz.pk/products/-i271780951-s1484949810.html?search=1,799,399,-50%,https://static-01.daraz.pk/p/65381e9b89de477ffda32a84d5170e4d.jpg,No Brand,"Zym Mart Handbag For Girls , Ladies Handbags For Women, The Best Quality Ever Hand Bag For Women",39704,271780951,Zym Mart,91%,0.91,3,1102281,100%,//www.daraz.pk/shop/zym-mart/?itemId=271780951&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-adrenaline-rush-printed-crew-neck-tee-shirt-i384243228-s1887388885.html?search=1,549,439,-20%,https://static-01.daraz.pk/p/84bd40d91b6ebacdd4836e4f38466483.jpg,ELO,elo - Rumble Republic Adrenaline Rush Printed Crew Neck t shirt for men,37270,384243228,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=384243228&channelSource=pdp
0.0,0,https://www.daraz.pk/products/polo-republica-mens-small-panel-deer-embroidered-sweat-shirt-i388834062-s1912608137.html?search=1,1849,1479,-20%,https://static-01.daraz.pk/p/40fedc50e15500b356b4e67272fa9032.jpg,ELO,elo - Polo Republica Men's Small Panel Deer Embroidered Sweatshirt for Men,37270,388834062,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=388834062&channelSource=pdp
0.0,0,https://www.daraz.pk/products/polo-republica-mens-panel-design-moose-embroidered-terry-sweat-shirt-i389958135-s1914270304.html?search=1,1849,1479,-20%,https://static-01.daraz.pk/p/c790e35fc42470a9ecc9510e83171818.jpg,ELO,elo - Polo Republica Men's Panel Design Moose Embroidered Terry Sweatshirt for Men,37270,389958135,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=389958135&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-mens-freedom-printed-crew-neck-tee-shirt-i385389365-s1906575865.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/4f510d34f84577f6b85ee3d13d153d0f.jpg,ELO,elo - Rumble Republic  Freedom Printed Crew Neck t shirt for men,37270,385389365,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385389365&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-mens-your-destiny-printed-crew-neck-tee-shirt-i385389294-s1906575791.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/e09e4015d49bf1069dcbb938596b8189.jpg,ELO,elo - Rumble Republic  Your Destiny Printed Crew Neck t shirt for men,37270,385389294,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385389294&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-mens-plant-faces-printed-crew-neck-tee-shirt-i384240502-s1887397158.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/f748a00c666964942fc96d0894558471.jpg,ELO,elo - Rumble Republic  Plant Faces Printed Crew Neck t shirt for men,37270,384240502,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=384240502&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-mens-savage-printed-crew-neck-tee-shirt-i384239498-s1887394689.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/cd8d05c7b6cc842dc6deeb753536869b.jpg,ELO,elo - Rumble Republic  Savage Printed Crew Neck t shirt for men,37270,384239498,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=384239498&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-polo-republica-mens-the-moviemaker-printed-tee-shirt-i382761777-s1884385399.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/bfa588dda5264324b8a7603eb28353c9.jpg,ELO,elo - Polo Republica  The Moviemaker Printed t shirt for men,37270,382761777,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=382761777&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-mens-printed-v-neck-tee-shirt-attila-01-sick-tee-shirt-i382762899-s1884361765.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/0f800ea9edbe6b85463f4ebac4f14089.jpg,ELO,elo -  Printed V-Neck  Attila 01 Sick t shirt for men,37270,382762899,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=382762899&channelSource=pdp
0.0,0,https://www.daraz.pk/products/women-summer-casual-tank-pop-tops-vest-camisole-crop-short-sleeve-t-shirt-i171584064-s1342436274.html?search=1,2799.0,1879.0,-33%,https://static-01.daraz.pk/p/b4ddb54d92bc5bdb7c3144355ee011db.png,No Brand,Women Summer Casual Tank Pop Tops Vest Camisole Crop Short Sleeve T-Shirt,39704,171584064,JumperJuser,90%,0.9,3,1024391,100%,//www.daraz.pk/shop/jumperjuser/?itemId=171584064&channelSource=pdp
2.0,0,https://www.daraz.pk/products/bazinga-digital-printed-red-t-shirt-for-men-i102460045-s1248243745.html?search=1,899,450,-50%,https://static-01.daraz.pk/p/52d811ae5b9d42fdf7bad2f75fa440eb.jpg,Jack Beos,Bazinga Digital Printed Red T-Shirt For Men,193707,102460045,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=102460045&channelSource=pdp
5.0,1,https://www.daraz.pk/products/-i247652119-s1465454894.html?search=1,1250.0,899.0,-28%,https://static-01.daraz.pk/p/da015b7c6a97d595edf0df33e1bf83e1.jpg,Athlico,Super Man T-Shirt,266228,247652119,Athlico sports (Sialkot),93%,0.93,3,26765,100%,//www.daraz.pk/shop/athlico-sports-sialkot/?itemId=247652119&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-mens-social-rebels-printed-crew-neck-tee-shirt-i385382896-s1906574003.html?search=1,499.0,399.0,-20%,https://static-01.daraz.pk/p/23f545d070ab583f1ed641adc2366c72.jpg,ELO,elo - Rumble Republic  Social Rebels Printed Crew Neck t shirt for men,37270,385382896,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385382896&channelSource=pdp
0.0,0,https://www.daraz.pk/products/messi-digital-printed-t-shirt-for-men-navy-blue-i104246270-s1250634312.html?search=1,899.0,450.0,-50%,https://static-01.daraz.pk/p/908cda2027031bffe13247119bfe0def.jpg,Jack Beos,Messi  Digital Printed T-Shirt For Men - Navy Blue,193707,104246270,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=104246270&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-halloween-mens-belt-printed-short-sleeve-tee-shirt-i385385930-s1906578157.html?search=1,399,319,-20%,https://static-01.daraz.pk/p/4f2f053bea4ff09c4500c0bd303a80fe.jpg,ELO,elo - Halloween  Belt Printed Short Sleeve t shirt for men,37270,385385930,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=385385930&channelSource=pdp
0.0,0,https://www.daraz.pk/products/elo-rumble-republic-machine-printed-crew-neck-tee-shirt-i384242082-s1887389771.html?search=1,499,399,-20%,https://static-01.daraz.pk/p/056eb23a97667b3803f414fd08bfd4cd.jpg,ELO,elo - Rumble Republic Machine Printed Crew Neck t shirt for men,37270,384242082,elo,83%,0.83,3,10199,100%,//www.daraz.pk/shop/elo/?itemId=384242082&channelSource=pdp
